ACS Year,NAME,Full_FIPS,ACS 5 Yr FIPS Variable Name,ACS 5 Yr FIPS Variable Value,ACS 5 Yr VA Variable Value
2016,Augusta County,51015,DP02 0112PE,2.6,15.5
2016,Bath County,51017,DP02 0112PE,2,15.5
2016,Bedford County,51019,DP02 0112PE,3.6,15.5
2016,Bland County,51021,DP02 0112PE,1.1,15.5
2016,Botetourt County,51023,DP02 0112PE,2.6,15.5
2016,Brunswick County,51025,DP02 0112PE,4.1,15.5
2016,Buchanan County,51027,DP02 0112PE,1.6,15.5
2016,Buckingham County,51029,DP02 0112PE,3.4,15.5
2016,Campbell County,51031,DP02 0112PE,3,15.5
2016,Caroline County,51033,DP02 0112PE,4.6,15.5
2016,Carroll County,51035,DP02 0112PE,2.9,15.5
2016,Charles City County,51036,DP02 0112PE,2.3,15.5
2016,Charlotte County,51037,DP02 0112PE,1.8,15.5
2016,Chesterfield County,51041,DP02 0112PE,10.9,15.5
2016,Clarke County,51043,DP02 0112PE,5.4,15.5
2016,Craig County,51045,DP02 0112PE,1,15.5
2016,Culpeper County,51047,DP02 0112PE,9.7,15.5
2016,Cumberland County,51049,DP02 0112PE,1.3,15.5
2016,Dickenson County,51051,DP02 0112PE,1,15.5
2016,Dinwiddie County,51053,DP02 0112PE,3.9,15.5
2016,Essex County,51057,DP02 0112PE,2,15.5
2016,Fairfax County,51059,DP02 0112PE,37.9,15.5
2016,Fauquier County,51061,DP02 0112PE,8.4,15.5
2016,Floyd County,51063,DP02 0112PE,1.9,15.5
2016,Fluvanna County,51065,DP02 0112PE,3.8,15.5
2016,Franklin County,51067,DP02 0112PE,3.5,15.5
2016,Frederick County,51069,DP02 0112PE,9.2,15.5
2016,Giles County,51071,DP02 0112PE,4.4,15.5
2016,Gloucester County,51073,DP02 0112PE,3.8,15.5
2016,Goochland County,51075,DP02 0112PE,4.7,15.5
2016,Grayson County,51077,DP02 0112PE,3.7,15.5
2016,Greene County,51079,DP02 0112PE,5.9,15.5
2016,Greensville County,51081,DP02 0112PE,5.1,15.5
2016,Halifax County,51083,DP02 0112PE,2.6,15.5
2016,Hanover County,51085,DP02 0112PE,4.1,15.5
2016,Henrico County,51087,DP02 0112PE,14.7,15.5
2016,Henry County,51089,DP02 0112PE,5.5,15.5
2016,Highland County,51091,DP02 0112PE,0.7,15.5
2016,Isle of Wight County,51093,DP02 0112PE,3.8,15.5
2016,James City County,51095,DP02 0112PE,7.4,15.5
2016,King and Queen County,51097,DP02 0112PE,3.4,15.5
2016,King George County,51099,DP02 0112PE,3.9,15.5
2016,King William County,51101,DP02 0112PE,2.2,15.5
2016,Lancaster County,51103,DP02 0112PE,2.6,15.5
2016,Lee County,51105,DP02 0112PE,2.3,15.5
2016,Loudoun County,51107,DP02 0112PE,30.6,15.5
2016,Louisa County,51109,DP02 0112PE,5,15.5
2016,Lunenburg County,51111,DP02 0112PE,6,15.5
2016,Madison County,51113,DP02 0112PE,2.8,15.5
2016,Mathews County,51115,DP02 0112PE,2.4,15.5
2016,Mecklenburg County,51117,DP02 0112PE,2.4,15.5
2016,Middlesex County,51119,DP02 0112PE,1.6,15.5
2016,Montgomery County,51121,DP02 0112PE,10.3,15.5
2016,Nelson County,51125,DP02 0112PE,3.1,15.5
2016,New Kent County,51127,DP02 0112PE,2.7,15.5
2016,Northampton County,51131,DP02 0112PE,8.7,15.5
2016,Northumberland County,51133,DP02 0112PE,2.3,15.5
2016,Nottoway County,51135,DP02 0112PE,4.1,15.5
2016,Orange County,51137,DP02 0112PE,5.4,15.5
2016,Page County,51139,DP02 0112PE,2.5,15.5
2016,Patrick County,51141,DP02 0112PE,4.3,15.5
2016,Pittsylvania County,51143,DP02 0112PE,3.7,15.5
2016,Powhatan County,51145,DP02 0112PE,2.5,15.5
2016,Prince Edward County,51147,DP02 0112PE,4.5,15.5
2016,Prince George County,51149,DP02 0112PE,8.2,15.5
2016,Prince William County,51153,DP02 0112PE,31.3,15.5
2016,Pulaski County,51155,DP02 0112PE,1.9,15.5
2016,Rappahannock County,51157,DP02 0112PE,4.8,15.5
2016,Richmond County,51159,DP02 0112PE,9.5,15.5
2016,Roanoke County,51161,DP02 0112PE,6.8,15.5
2016,Rockbridge County,51163,DP02 0112PE,3.7,15.5
2016,Rockingham County,51165,DP02 0112PE,8.4,15.5
2016,Russell County,51167,DP02 0112PE,2,15.5
2016,Scott County,51169,DP02 0112PE,1.4,15.5
2016,Shenandoah County,51171,DP02 0112PE,8,15.5
2016,Smyth County,51173,DP02 0112PE,1.6,15.5
2016,Southampton County,51175,DP02 0112PE,1.2,15.5
2016,Spotsylvania County,51177,DP02 0112PE,10.4,15.5
2016,Stafford County,51179,DP02 0112PE,13.7,15.5
2016,Surry County,51181,DP02 0112PE,1.3,15.5
2016,Sussex County,51183,DP02 0112PE,3.5,15.5
2016,Tazewell County,51185,DP02 0112PE,1.6,15.5
2016,Warren County,51187,DP02 0112PE,4.2,15.5
2016,Washington County,51191,DP02 0112PE,2,15.5
2016,Westmoreland County,51193,DP02 0112PE,4.5,15.5
2016,Wise County,51195,DP02 0112PE,2.4,15.5
2016,Wythe County,51197,DP02 0112PE,2,15.5
2016,York County,51199,DP02 0112PE,10.3,15.5
2016,Alexandria City,51510,DP02 0112PE,32.6,15.5
2016,Bristol City,51520,DP02 0112PE,2.7,15.5
2016,Buena Vista City,51530,DP02 0112PE,3.3,15.5
2016,Charlottesville City,51540,DP02 0112PE,15,15.5
2016,Chesapeake City,51550,DP02 0112PE,7.2,15.5
2016,Colonial Heights City,51570,DP02 0112PE,9.7,15.5
2016,Covington City,51580,DP02 0112PE,1.7,15.5
2016,Danville City,51590,DP02 0112PE,5.5,15.5
2016,Emporia City,51595,DP02 0112PE,4.2,15.5
2016,Fairfax City,51600,DP02 0112PE,33.1,15.5
2016,Falls Church City,51610,DP02 0112PE,20.4,15.5
2016,Franklin City,51620,DP02 0112PE,1.9,15.5
2016,Fredericksburg City,51630,DP02 0112PE,11.2,15.5
2016,Galax City,51640,DP02 0112PE,12.8,15.5
2016,Hampton City,51650,DP02 0112PE,7.1,15.5
2016,Harrisonburg City,51660,DP02 0112PE,24.2,15.5
2016,Hopewell City,51670,DP02 0112PE,9.1,15.5
2016,Lexington City,51678,DP02 0112PE,5.4,15.5
2016,Lynchburg City,51680,DP02 0112PE,7.3,15.5
2016,Manassas City,51683,DP02 0112PE,39.9,15.5
2016,Manassas Park City,51685,DP02 0112PE,45.9,15.5
2016,Martinsville City,51690,DP02 0112PE,5.1,15.5
2016,Newport News City,51700,DP02 0112PE,10.6,15.5
2016,Norfolk City,51710,DP02 0112PE,10.4,15.5
2016,Norton City,51720,DP02 0112PE,6.5,15.5
2016,Petersburg City,51730,DP02 0112PE,7.3,15.5
2016,Poquoson City,51735,DP02 0112PE,4.3,15.5
2016,Portsmouth City,51740,DP02 0112PE,4.9,15.5
2016,Radford City,51750,DP02 0112PE,5.7,15.5
2016,Richmond City,51760,DP02 0112PE,9.4,15.5
2016,Roanoke City,51770,DP02 0112PE,9.4,15.5
2016,Salem City,51775,DP02 0112PE,4.9,15.5
2016,Staunton City,51790,DP02 0112PE,4.2,15.5
2016,Suffolk City,51800,DP02 0112PE,4.7,15.5
2016,Virginia Beach City,51810,DP02 0112PE,12.1,15.5
2016,Waynesboro City,51820,DP02 0112PE,6,15.5
2016,Williamsburg City,51830,DP02 0112PE,14.4,15.5
2016,Winchester City,51840,DP02 0112PE,18.5,15.5
2016,Accomack County,51001,DP03 0025E,21.3,28.1
2016,Albemarle County,51003,DP03 0025E,22.3,28.1
2016,Alleghany County,51005,DP03 0025E,24.4,28.1
2016,Amelia County,51007,DP03 0025E,36.7,28.1
2016,Amherst County,51009,DP03 0025E,25,28.1
2016,Appomattox County,51011,DP03 0025E,31.9,28.1
2016,Arlington County,51013,DP03 0025E,28.3,28.1
2016,Augusta County,51015,DP03 0025E,23.6,28.1
2016,Bath County,51017,DP03 0025E,27.7,28.1
2016,Bedford County,51019,DP03 0025E,27.2,28.1
2016,Bland County,51021,DP03 0025E,30.8,28.1
2016,Botetourt County,51023,DP03 0025E,27.6,28.1
2016,Brunswick County,51025,DP03 0025E,28.8,28.1
2016,Buchanan County,51027,DP03 0025E,29.3,28.1
2016,Buckingham County,51029,DP03 0025E,35.1,28.1
2016,Campbell County,51031,DP03 0025E,24.2,28.1
2016,Caroline County,51033,DP03 0025E,33.9,28.1
2016,Carroll County,51035,DP03 0025E,25.4,28.1
2016,Charles City County,51036,DP03 0025E,33.4,28.1
2016,Charlotte County,51037,DP03 0025E,30.3,28.1
2016,Chesterfield County,51041,DP03 0025E,26.3,28.1
2016,Clarke County,51043,DP03 0025E,34.5,28.1
2016,Craig County,51045,DP03 0025E,37.9,28.1
2016,Culpeper County,51047,DP03 0025E,39.9,28.1
2016,Cumberland County,51049,DP03 0025E,41.9,28.1
2016,Dickenson County,51051,DP03 0025E,29.2,28.1
2016,Dinwiddie County,51053,DP03 0025E,29.7,28.1
2016,Essex County,51057,DP03 0025E,33.4,28.1
2016,Fairfax County,51059,DP03 0025E,32,28.1
2016,Fauquier County,51061,DP03 0025E,39.6,28.1
2016,Floyd County,51063,DP03 0025E,31.3,28.1
2016,Fluvanna County,51065,DP03 0025E,32.7,28.1
2016,Franklin County,51067,DP03 0025E,30.4,28.1
2016,Frederick County,51069,DP03 0025E,30.5,28.1
2016,Giles County,51071,DP03 0025E,24.8,28.1
2016,Gloucester County,51073,DP03 0025E,32.5,28.1
2016,Goochland County,51075,DP03 0025E,30.2,28.1
2016,Grayson County,51077,DP03 0025E,28.5,28.1
2016,Greene County,51079,DP03 0025E,29.8,28.1
2016,Greensville County,51081,DP03 0025E,23.1,28.1
2016,Halifax County,51083,DP03 0025E,25,28.1
2016,Hanover County,51085,DP03 0025E,26.2,28.1
2016,Henrico County,51087,DP03 0025E,21.9,28.1
2016,Henry County,51089,DP03 0025E,24.2,28.1
2016,Highland County,51091,DP03 0025E,23.6,28.1
2016,Isle of Wight County,51093,DP03 0025E,29.1,28.1
2016,James City County,51095,DP03 0025E,25.4,28.1
2016,King and Queen County,51097,DP03 0025E,38,28.1
2016,King George County,51099,DP03 0025E,36.6,28.1
2016,King William County,51101,DP03 0025E,35.6,28.1
2016,Lancaster County,51103,DP03 0025E,26.4,28.1
2016,Lee County,51105,DP03 0025E,28.6,28.1
2016,Loudoun County,51107,DP03 0025E,33.7,28.1
2016,Louisa County,51109,DP03 0025E,36,28.1
2016,Lunenburg County,51111,DP03 0025E,29.8,28.1
2016,Madison County,51113,DP03 0025E,30.4,28.1
2016,Mathews County,51115,DP03 0025E,30.5,28.1
2016,Mecklenburg County,51117,DP03 0025E,24.8,28.1
2016,Middlesex County,51119,DP03 0025E,30.3,28.1
2016,Montgomery County,51121,DP03 0025E,19,28.1
2016,Nelson County,51125,DP03 0025E,30.1,28.1
2016,New Kent County,51127,DP03 0025E,34.3,28.1
2016,Northampton County,51131,DP03 0025E,20.4,28.1
2016,Northumberland County,51133,DP03 0025E,27.3,28.1
2016,Nottoway County,51135,DP03 0025E,25.6,28.1
2016,Orange County,51137,DP03 0025E,38.9,28.1
2016,Page County,51139,DP03 0025E,33.1,28.1
2016,Patrick County,51141,DP03 0025E,27.8,28.1
2016,Pittsylvania County,51143,DP03 0025E,25.4,28.1
2016,Powhatan County,51145,DP03 0025E,33.3,28.1
2016,Prince Edward County,51147,DP03 0025E,22.1,28.1
2016,Prince George County,51149,DP03 0025E,24.2,28.1
2016,Prince William County,51153,DP03 0025E,39.3,28.1
2016,Pulaski County,51155,DP03 0025E,22.5,28.1
2016,Rappahannock County,51157,DP03 0025E,38.1,28.1
2016,Richmond County,51159,DP03 0025E,26,28.1
2016,Roanoke County,51161,DP03 0025E,21.8,28.1
2016,Rockbridge County,51163,DP03 0025E,23,28.1
2016,Rockingham County,51165,DP03 0025E,21.6,28.1
2016,Russell County,51167,DP03 0025E,28,28.1
2016,Scott County,51169,DP03 0025E,28.8,28.1
2016,Shenandoah County,51171,DP03 0025E,31.7,28.1
2016,Smyth County,51173,DP03 0025E,21.8,28.1
2016,Southampton County,51175,DP03 0025E,31.4,28.1
2016,Spotsylvania County,51177,DP03 0025E,38.3,28.1
2016,Stafford County,51179,DP03 0025E,40.6,28.1
2016,Surry County,51181,DP03 0025E,37.2,28.1
2016,Sussex County,51183,DP03 0025E,31.4,28.1
2016,Tazewell County,51185,DP03 0025E,23.1,28.1
2016,Warren County,51187,DP03 0025E,41.3,28.1
2016,Washington County,51191,DP03 0025E,23.8,28.1
2016,Westmoreland County,51193,DP03 0025E,41.3,28.1
2016,Wise County,51195,DP03 0025E,22.5,28.1
2016,Wythe County,51197,DP03 0025E,23.2,28.1
2016,York County,51199,DP03 0025E,22.4,28.1
2016,Alexandria City,51510,DP03 0025E,31.1,28.1
2016,Bristol City,51520,DP03 0025E,20.4,28.1
2016,Buena Vista City,51530,DP03 0025E,15.3,28.1
2016,Charlottesville City,51540,DP03 0025E,17.7,28.1
2016,Chesapeake City,51550,DP03 0025E,25.7,28.1
2016,Colonial Heights City,51570,DP03 0025E,21,28.1
2016,Covington City,51580,DP03 0025E,20.4,28.1
2016,Danville City,51590,DP03 0025E,19.9,28.1
2016,Emporia City,51595,DP03 0025E,24,28.1
2016,Fairfax City,51600,DP03 0025E,30.6,28.1
2016,Falls Church City,51610,DP03 0025E,28.5,28.1
2016,Franklin City,51620,DP03 0025E,25.4,28.1
2016,Fredericksburg City,51630,DP03 0025E,27.7,28.1
2016,Galax City,51640,DP03 0025E,20.9,28.1
2016,Hampton City,51650,DP03 0025E,22.2,28.1
2016,Harrisonburg City,51660,DP03 0025E,15.8,28.1
2016,Hopewell City,51670,DP03 0025E,23,28.1
2016,Lexington City,51678,DP03 0025E,18.2,28.1
2016,Lynchburg City,51680,DP03 0025E,17.6,28.1
2016,Manassas City,51683,DP03 0025E,34.2,28.1
2016,Manassas Park City,51685,DP03 0025E,39.6,28.1
2016,Martinsville City,51690,DP03 0025E,18.8,28.1
2016,Newport News City,51700,DP03 0025E,22.9,28.1
2016,Norfolk City,51710,DP03 0025E,21.8,28.1
2016,Norton City,51720,DP03 0025E,15.3,28.1
2016,Petersburg City,51730,DP03 0025E,22.7,28.1
2016,Poquoson City,51735,DP03 0025E,24,28.1
2016,Portsmouth City,51740,DP03 0025E,24.4,28.1
2016,Radford City,51750,DP03 0025E,18.1,28.1
2016,Richmond City,51760,DP03 0025E,21.9,28.1
2016,Roanoke City,51770,DP03 0025E,20.1,28.1
2016,Salem City,51775,DP03 0025E,19,28.1
2016,Staunton City,51790,DP03 0025E,19.5,28.1
2016,Suffolk City,51800,DP03 0025E,27.8,28.1
2016,Virginia Beach City,51810,DP03 0025E,23.4,28.1
2016,Waynesboro City,51820,DP03 0025E,21.8,28.1
2016,Williamsburg City,51830,DP03 0025E,17.6,28.1
2016,Winchester City,51840,DP03 0025E,21.7,28.1
2016,Accomack County,51001,DP05 0017E,45.4,37.8
2016,Albemarle County,51003,DP05 0017E,38.9,37.8
2016,Alleghany County,51005,DP05 0017E,48,37.8
2016,Amelia County,51007,DP05 0017E,44.3,37.8
2016,Amherst County,51009,DP05 0017E,43.9,37.8
2016,Appomattox County,51011,DP05 0017E,42.8,37.8
2016,Arlington County,51013,DP05 0017E,34.1,37.8
2016,Augusta County,51015,DP05 0017E,44.5,37.8
2016,Bath County,51017,DP05 0017E,47.2,37.8
2016,Bedford County,51019,DP05 0017E,45.6,37.8
2016,Bland County,51021,DP05 0017E,44.9,37.8
2016,Botetourt County,51023,DP05 0017E,46.9,37.8
2016,Brunswick County,51025,DP05 0017E,42.6,37.8
2016,Buchanan County,51027,DP05 0017E,45.9,37.8
2016,Buckingham County,51029,DP05 0017E,42.4,37.8
2016,Campbell County,51031,DP05 0017E,42.8,37.8
2016,Caroline County,51033,DP05 0017E,39.8,37.8
2016,Carroll County,51035,DP05 0017E,46.7,37.8
2016,Charles City County,51036,DP05 0017E,49.2,37.8
2016,Charlotte County,51037,DP05 0017E,44.7,37.8
2016,Chesterfield County,51041,DP05 0017E,38.6,37.8
2016,Clarke County,51043,DP05 0017E,45.4,37.8
2016,Craig County,51045,DP05 0017E,47,37.8
2016,Culpeper County,51047,DP05 0017E,38.9,37.8
2016,Cumberland County,51049,DP05 0017E,44.4,37.8
2016,Dickenson County,51051,DP05 0017E,43.4,37.8
2016,Dinwiddie County,51053,DP05 0017E,42.2,37.8
2016,Essex County,51057,DP05 0017E,45,37.8
2016,Fairfax County,51059,DP05 0017E,37.6,37.8
2016,Fauquier County,51061,DP05 0017E,41.6,37.8
2016,Floyd County,51063,DP05 0017E,45.8,37.8
2016,Fluvanna County,51065,DP05 0017E,42.6,37.8
2016,Franklin County,51067,DP05 0017E,45.4,37.8
2016,Frederick County,51069,DP05 0017E,40.3,37.8
2016,Giles County,51071,DP05 0017E,43.6,37.8
2016,Gloucester County,51073,DP05 0017E,44.3,37.8
2016,Goochland County,51075,DP05 0017E,47.7,37.8
2016,Grayson County,51077,DP05 0017E,48.2,37.8
2016,Greene County,51079,DP05 0017E,40.4,37.8
2016,Greensville County,51081,DP05 0017E,41.2,37.8
2016,Halifax County,51083,DP05 0017E,45.7,37.8
2016,Hanover County,51085,DP05 0017E,42.4,37.8
2016,Henrico County,51087,DP05 0017E,38.1,37.8
2016,Henry County,51089,DP05 0017E,46.2,37.8
2016,Highland County,51091,DP05 0017E,59.8,37.8
2016,Isle of Wight County,51093,DP05 0017E,44.4,37.8
2016,James City County,51095,DP05 0017E,45.9,37.8
2016,King and Queen County,51097,DP05 0017E,45.8,37.8
2016,King George County,51099,DP05 0017E,37,37.8
2016,King William County,51101,DP05 0017E,40.9,37.8
2016,Lancaster County,51103,DP05 0017E,56.4,37.8
2016,Lee County,51105,DP05 0017E,43.2,37.8
2016,Loudoun County,51107,DP05 0017E,35.5,37.8
2016,Louisa County,51109,DP05 0017E,44,37.8
2016,Lunenburg County,51111,DP05 0017E,45.2,37.8
2016,Madison County,51113,DP05 0017E,44.6,37.8
2016,Mathews County,51115,DP05 0017E,51.5,37.8
2016,Mecklenburg County,51117,DP05 0017E,48.2,37.8
2016,Middlesex County,51119,DP05 0017E,53.1,37.8
2016,Montgomery County,51121,DP05 0017E,27.9,37.8
2016,Nelson County,51125,DP05 0017E,48.7,37.8
2016,New Kent County,51127,DP05 0017E,44,37.8
2016,Northampton County,51131,DP05 0017E,48.4,37.8
2016,Northumberland County,51133,DP05 0017E,55.5,37.8
2016,Nottoway County,51135,DP05 0017E,41.9,37.8
2016,Orange County,51137,DP05 0017E,42.1,37.8
2016,Page County,51139,DP05 0017E,44.7,37.8
2016,Patrick County,51141,DP05 0017E,48.4,37.8
2016,Pittsylvania County,51143,DP05 0017E,46,37.8
2016,Powhatan County,51145,DP05 0017E,44.3,37.8
2016,Prince Edward County,51147,DP05 0017E,31.5,37.8
2016,Prince George County,51149,DP05 0017E,37,37.8
2016,Prince William County,51153,DP05 0017E,34.4,37.8
2016,Pulaski County,51155,DP05 0017E,45.6,37.8
2016,Rappahannock County,51157,DP05 0017E,49.1,37.8
2016,Richmond County,51159,DP05 0017E,43.5,37.8
2016,Roanoke County,51161,DP05 0017E,43.7,37.8
2016,Rockbridge County,51163,DP05 0017E,48.5,37.8
2016,Rockingham County,51165,DP05 0017E,41.6,37.8
2016,Russell County,51167,DP05 0017E,44.1,37.8
2016,Scott County,51169,DP05 0017E,45.7,37.8
2016,Shenandoah County,51171,DP05 0017E,44.8,37.8
2016,Smyth County,51173,DP05 0017E,44.3,37.8
2016,Southampton County,51175,DP05 0017E,45.6,37.8
2016,Spotsylvania County,51177,DP05 0017E,37.3,37.8
2016,Stafford County,51179,DP05 0017E,35,37.8
2016,Surry County,51181,DP05 0017E,48.2,37.8
2016,Sussex County,51183,DP05 0017E,42.2,37.8
2016,Tazewell County,51185,DP05 0017E,43.7,37.8
2016,Warren County,51187,DP05 0017E,40.8,37.8
2016,Washington County,51191,DP05 0017E,45.3,37.8
2016,Westmoreland County,51193,DP05 0017E,46.5,37.8
2016,Wise County,51195,DP05 0017E,40,37.8
2016,Wythe County,51197,DP05 0017E,43.9,37.8
2016,York County,51199,DP05 0017E,39.5,37.8
2016,Alexandria City,51510,DP05 0017E,36.2,37.8
2016,Bristol City,51520,DP05 0017E,42,37.8
2016,Buena Vista City,51530,DP05 0017E,35.1,37.8
2016,Charlottesville City,51540,DP05 0017E,30.3,37.8
2016,Chesapeake City,51550,DP05 0017E,36.7,37.8
2016,Colonial Heights City,51570,DP05 0017E,40.6,37.8
2016,Covington City,51580,DP05 0017E,43,37.8
2016,Danville City,51590,DP05 0017E,41.5,37.8
2016,Emporia City,51595,DP05 0017E,39.5,37.8
2016,Fairfax City,51600,DP05 0017E,39.6,37.8
2016,Falls Church City,51610,DP05 0017E,38.9,37.8
2016,Franklin City,51620,DP05 0017E,38.7,37.8
2016,Fredericksburg City,51630,DP05 0017E,29.5,37.8
2016,Galax City,51640,DP05 0017E,45.1,37.8
2016,Hampton City,51650,DP05 0017E,35.6,37.8
2016,Harrisonburg City,51660,DP05 0017E,24,37.8
2016,Hopewell City,51670,DP05 0017E,36.5,37.8
2016,Lexington City,51678,DP05 0017E,21.5,37.8
2016,Lynchburg City,51680,DP05 0017E,28.6,37.8
2016,Manassas City,51683,DP05 0017E,33.4,37.8
2016,Manassas Park City,51685,DP05 0017E,33.1,37.8
2016,Martinsville City,51690,DP05 0017E,42.7,37.8
2016,Newport News City,51700,DP05 0017E,32.9,37.8
2016,Norfolk City,51710,DP05 0017E,30.2,37.8
2016,Norton City,51720,DP05 0017E,39.6,37.8
2016,Petersburg City,51730,DP05 0017E,38.8,37.8
2016,Poquoson City,51735,DP05 0017E,43.4,37.8
2016,Portsmouth City,51740,DP05 0017E,35,37.8
2016,Radford City,51750,DP05 0017E,22.7,37.8
2016,Richmond City,51760,DP05 0017E,33.2,37.8
2016,Roanoke City,51770,DP05 0017E,38.1,37.8
2016,Salem City,51775,DP05 0017E,40.6,37.8
2016,Staunton City,51790,DP05 0017E,42.6,37.8
2016,Suffolk City,51800,DP05 0017E,38.4,37.8
2016,Virginia Beach City,51810,DP05 0017E,35.4,37.8
2016,Waynesboro City,51820,DP05 0017E,39.5,37.8
2016,Williamsburg City,51830,DP05 0017E,24.4,37.8
2016,Winchester City,51840,DP05 0017E,37,37.8
2016,Accomack County,51001,DP04 0089E,151900,248400
2016,Albemarle County,51003,DP04 0089E,317300,248400
2016,Alleghany County,51005,DP04 0089E,111500,248400
2016,Amelia County,51007,DP04 0089E,171500,248400
2016,Amherst County,51009,DP04 0089E,149400,248400
2016,Appomattox County,51011,DP04 0089E,149600,248400
2016,Arlington County,51013,DP04 0089E,623300,248400
2016,Augusta County,51015,DP04 0089E,199700,248400
2016,Bath County,51017,DP04 0089E,146400,248400
2016,Bedford County,51019,DP04 0089E,196900,248400
2016,Bland County,51021,DP04 0089E,102200,248400
2016,Botetourt County,51023,DP04 0089E,209700,248400
2016,Brunswick County,51025,DP04 0089E,109100,248400
2016,Buchanan County,51027,DP04 0089E,70500,248400
2016,Buckingham County,51029,DP04 0089E,123800,248400
2016,Campbell County,51031,DP04 0089E,152600,248400
2016,Caroline County,51033,DP04 0089E,189000,248400
2016,Carroll County,51035,DP04 0089E,109400,248400
2016,Charles City County,51036,DP04 0089E,163400,248400
2016,Charlotte County,51037,DP04 0089E,99900,248400
2016,Chesterfield County,51041,DP04 0089E,218700,248400
2016,Clarke County,51043,DP04 0089E,333000,248400
2016,Craig County,51045,DP04 0089E,153700,248400
2016,Culpeper County,51047,DP04 0089E,255000,248400
2016,Cumberland County,51049,DP04 0089E,139900,248400
2016,Dickenson County,51051,DP04 0089E,72700,248400
2016,Dinwiddie County,51053,DP04 0089E,153800,248400
2016,Essex County,51057,DP04 0089E,166200,248400
2016,Fairfax County,51059,DP04 0089E,516800,248400
2016,Fauquier County,51061,DP04 0089E,363800,248400
2016,Floyd County,51063,DP04 0089E,153700,248400
2016,Fluvanna County,51065,DP04 0089E,222500,248400
2016,Franklin County,51067,DP04 0089E,167900,248400
2016,Frederick County,51069,DP04 0089E,231400,248400
2016,Giles County,51071,DP04 0089E,105300,248400
2016,Gloucester County,51073,DP04 0089E,225100,248400
2016,Goochland County,51075,DP04 0089E,302600,248400
2016,Grayson County,51077,DP04 0089E,91500,248400
2016,Greene County,51079,DP04 0089E,241000,248400
2016,Greensville County,51081,DP04 0089E,95900,248400
2016,Halifax County,51083,DP04 0089E,109200,248400
2016,Hanover County,51085,DP04 0089E,258900,248400
2016,Henrico County,51087,DP04 0089E,216400,248400
2016,Henry County,51089,DP04 0089E,95500,248400
2016,Highland County,51091,DP04 0089E,160800,248400
2016,Isle of Wight County,51093,DP04 0089E,244600,248400
2016,James City County,51095,DP04 0089E,318700,248400
2016,King and Queen County,51097,DP04 0089E,170000,248400
2016,King George County,51099,DP04 0089E,288000,248400
2016,King William County,51101,DP04 0089E,200100,248400
2016,Lancaster County,51103,DP04 0089E,227000,248400
2016,Lee County,51105,DP04 0089E,78600,248400
2016,Loudoun County,51107,DP04 0089E,462100,248400
2016,Louisa County,51109,DP04 0089E,202100,248400
2016,Lunenburg County,51111,DP04 0089E,109200,248400
2016,Madison County,51113,DP04 0089E,241300,248400
2016,Mathews County,51115,DP04 0089E,232000,248400
2016,Mecklenburg County,51117,DP04 0089E,123300,248400
2016,Middlesex County,51119,DP04 0089E,248800,248400
2016,Montgomery County,51121,DP04 0089E,202900,248400
2016,Nelson County,51125,DP04 0089E,231500,248400
2016,New Kent County,51127,DP04 0089E,249100,248400
2016,Northampton County,51131,DP04 0089E,164600,248400
2016,Northumberland County,51133,DP04 0089E,256400,248400
2016,Nottoway County,51135,DP04 0089E,125500,248400
2016,Orange County,51137,DP04 0089E,236100,248400
2016,Page County,51139,DP04 0089E,171300,248400
2016,Patrick County,51141,DP04 0089E,115300,248400
2016,Pittsylvania County,51143,DP04 0089E,114400,248400
2016,Powhatan County,51145,DP04 0089E,254200,248400
2016,Prince Edward County,51147,DP04 0089E,151200,248400
2016,Prince George County,51149,DP04 0089E,205400,248400
2016,Prince William County,51153,DP04 0089E,345900,248400
2016,Pulaski County,51155,DP04 0089E,136700,248400
2016,Rappahannock County,51157,DP04 0089E,362100,248400
2016,Richmond County,51159,DP04 0089E,153300,248400
2016,Roanoke County,51161,DP04 0089E,189800,248400
2016,Rockbridge County,51163,DP04 0089E,193300,248400
2016,Rockingham County,51165,DP04 0089E,200900,248400
2016,Russell County,51167,DP04 0089E,94100,248400
2016,Scott County,51169,DP04 0089E,92200,248400
2016,Shenandoah County,51171,DP04 0089E,200100,248400
2016,Smyth County,51173,DP04 0089E,91100,248400
2016,Southampton County,51175,DP04 0089E,161500,248400
2016,Spotsylvania County,51177,DP04 0089E,252900,248400
2016,Stafford County,51179,DP04 0089E,314800,248400
2016,Surry County,51181,DP04 0089E,166600,248400
2016,Sussex County,51183,DP04 0089E,128300,248400
2016,Tazewell County,51185,DP04 0089E,94400,248400
2016,Warren County,51187,DP04 0089E,223300,248400
2016,Washington County,51191,DP04 0089E,136600,248400
2016,Westmoreland County,51193,DP04 0089E,198300,248400
2016,Wise County,51195,DP04 0089E,86000,248400
2016,Wythe County,51197,DP04 0089E,128200,248400
2016,York County,51199,DP04 0089E,314400,248400
2016,Alexandria City,51510,DP04 0089E,520700,248400
2016,Bristol City,51520,DP04 0089E,109100,248400
2016,Buena Vista City,51530,DP04 0089E,112400,248400
2016,Charlottesville City,51540,DP04 0089E,280100,248400
2016,Chesapeake City,51550,DP04 0089E,256500,248400
2016,Colonial Heights City,51570,DP04 0089E,166800,248400
2016,Covington City,51580,DP04 0089E,70900,248400
2016,Danville City,51590,DP04 0089E,90800,248400
